_id,type,file_url,yoruba_text,audio_gender,source,file_type,file_size,english_text,duration,translation_verified,uploaded_by,uploaded_date
67387c1c45317b996fc3f7aa,annotations,,"Ilé mẹ́wàá tó jẹ́ tàwọn ará wa ni àgbàrá ya wọ̀, ó sì ba méjì lára wọn jẹ́ pátápátá.",,Bible,text,,"A total of ten homes of our brothers were flooded, two of which were destroyed.",,True,Alaran,
67387c1c45317b996fc3f7b4,annotations,,"Tó mú kí ilẹ̀ ayé tí à ń gbé dà bí aginjù, Tó sì gba àwọn ìlú rẹ̀, Tí kò jẹ́ kí àwọn ẹlẹ́wọ̀n rẹ̀ pa dà sílé.",,Bible,text,,"Who made the inhabited earth like the wilderness And overthrew its cities, Who refused to let his prisoners go home.",,True,Alaran,
67387c1c45317b996fc3f7d4,annotations,,A ṣètò Ìgbìmọ̀ Tó Ń Ṣètò Ìrànwọ́ Nígbà Àjálù láti wá bí àwọn ará wa níbẹ̀ ṣe máa rí àwọn nǹkan tí wọ́n máa nílò lọ́jọ́ iwájú.,,Bible,text,,A Disaster Relief Committee was formed to organize the long-term relief efforts.,,True,Alaran,
67387c1c45317b996fc3f7db,annotations,,"Wọ́n mú Anton Lemeshev tó jẹ́ alàgbà, wọ́n sì fi sí àtìmọ́lé fún oṣù méjì kí wọ́n tó gbọ́ ẹjọ́ rẹ̀.",,Bible,text,,"Anton Lemeshev, an elder, was arrested and then sentenced to pretrial detention for two months.",,True,Alaran,
67387c1c45317b996fc3f7b6,annotations,,Èyí jẹ́ nítorí pé Ọlọ́run kà á sí òdodo láti san ìpọ́njú pa dà fún àwọn tó ń pọ́n yín lójú.,,Bible,text,,This takes into account that it is righteous on Gods part to repay tribulation to those who make tribulation for you.,,True,Alaran,
67387c1c45317b996fc3f7d3,annotations,,"Pẹ̀lú rẹ̀ mo jẹ ọ̀pọ̀ àǹfààní, mo sì ṣe ìrànlọ́wọ́ fún ọ̀pọ̀ ènìyàn bákan náà.",,Bible,text,,Through it I got a lot of things and I helped a lot of people too.,,True,Alaran,
67387c1c45317b996fc3f7d6,annotations,,"Pè̩lú Egypt, Morocco àti Tunisia tí wó̩n ti lo̩lé, Senegal nìkan lorílè̩èdè adúláwò̩ kan tó kù, wo̩n á fe̩sè̩wo̩nsè̩ pè̩lú Colombia ni ìfe̩sè̩wo̩nsè̩ tó ké̩yìn ikò̩ H ló̩jó̩bò̩.",,Bible,text,,"With Egypt, Morocco and Tunisia out of the World Cup, Senegal, the only African nation left,  will take on Columbia in their last group H game on Thursday.",,True,Alaran,
67387c1c45317b996fc3f7d8,annotations,,Ìpilẹ̀ ọrọ̀ọ́ lẹ́gbin.,,Bible,text,,The beginning of wealth is chock-full of filth.,,True,Alaran,
67387c1c45317b996fc3f7da,annotations,,Olóògùn ní ńṣe bí a-láigbọ́-mọ̀ràn; bí ogun ó bàá wọ̀lú ọlọgbọ́n là ńfọ̀rọ̀ lọ̀.,,Bible,text,,The medicine man behaves like a person impervious to wise counsel; if war threatens a town the person to consult for counsel is the sage.,,True,Alaran,
67387c1c45317b996fc3f7e9,annotations,,Àyẹ̀wò tí wọ́n ṣe gbẹ̀yìn fi hàn pé ọgọ́rùn-ún mẹ́ta àti mọ́kànléláàádọ́ta (351) ilé àwọn ará wa pẹ̀lú Gbọ̀ngàn Ìjọba mọ́kànlélógún (21) ni ìjì náà bà jẹ́.,,Bible,text,,Current assessments indicate that the storm damaged 351 homes of our brothers and sisters and 21 Kingdom Halls.,,True,Alaran,
67387c1c45317b996fc3f7ec,annotations,,Òṣónú ò bí èjìrẹ́; onínúure ní ń bí ẹdun.,,Bible,text,,An ill-natured woman will not give birth to twins; only good-natured people give birth to twins.,,True,Alaran,
67387c1c45317b996fc3f7f8,annotations,,"Àwọn ìbéèrè wọ̀nyí kọ ìkáàánú, wọ́n sì gba ìṣedédé.",,Bible,text,,"These questions reject pity, and they embrace justice.",,True,Alaran,
67387c1c45317b996fc3f811,annotations,,"Yàtọ̀ sáwọn yẹn, àwọn ilé tó bàjẹ́ tí wọ́n fẹ́ tún ṣe tó ẹgbẹ̀rún kan àti mọ́kàndínlógójì [1,039], Gbọ̀ngàn Ìjọba tó tó ọgọ́rùn kan ó lé mẹ́jọ [108] àti Gbọ̀ngàn Àpéjọ mẹ́ta.",,Bible,text,,"Additionally, damaged structures scheduled to be repaired include 1,039 homes, 108 Kingdom Halls, and 3 Assembly Halls.",,True,Alaran,
67387c1c45317b996fc3f7fa,annotations,,Kékeré la ti ń pa ẹkàn ìrókò; bó bá dàgbà ọwọ́ kì í ká a mọ́.,,Bible,text,,One kills the roots of the ìrókò tree while it is still a sapling; when it matures it is out of control.,,True,Alaran,
67387c1c45317b996fc3f804,annotations,,Ipa ìtìpa ọlọ́jọ́ gbọọrọ àwọn ilé-ìwé náà ti ń kọjá agbára bẹ́ẹ̀ ni ó sì ń lapa burúkú lórí àwọn ìdílé tí wọn kò rọ́wọ́ họrí.,,Bible,text,,The long-term impact of school closures are wide-ranging and even more devastating to families living below the poverty line.,,True,Alaran,
67387c1c45317b996fc3f80e,annotations,,Ì-dún-kídùn-ún òyo ni wọ́n fi ń sọ òyo nígi; ì-fọ̀-kúfọ̀ ògbìgbì ni wọ́n fi ń ta ògbìgbì lókò; ì-jẹ-kújẹ àdán ní ń fií tẹnu pọ̀ fẹnu ṣu.,,Bible,text,,It is the incessant chattering of the Pataguenon monkey that causes people to belabor it with sticks; it is the annoying sounds of the ògbìgbì bird that causes people to throw stones at it; it is indiscriminate feeding that causes the bat to ingest food and excrete with the same mouth.,,True,Alaran,
67387c1c45317b996fc3f837,annotations,,Ààrẹ ni àwọn ṣe èyí láti fi ẹ̀mí ìmoore hàn sí àwọn Ènìyàn yìí fún bí wọ́n ṣe fi ìbò gbé òwun wọlé 2015 àti 2019 ó sọ ọ̀rọ̀ ìfẹ̀mímoore hàn nígbà tó ńṣe ìbúra fún àwọn ikọ̀ yìí .,,Bible,text,,"While inaugurating the board at the council chamber in Abuja, President Buhari said that the establishment of the commission was in appreciation of the massive electoral support he received from the zone in the 2015 and 2019 general elections.",,True,Alaran,
67387c1c45317b996fc3f846,annotations,,tó jẹ́ ìpìlẹ̀ fún ìṣișẹ́ geere ẹ̀yà ara wa.,,Bible,text,,which are the basis for the functioning of our organism.,,True,Alaran,
67387c1c45317b996fc3f84c,annotations,,Di àsìkò yìí a ti ní àwọn fásitì àti àwọn ilé-iṣẹ́-tí-kìí-ṣe-ti-ìjọba mẹ́fà gẹ́gẹ́ bí alájọṣe.,,Bible,text,,So far we have half a dozen universities and NGOs as partners.,,True,Alaran,
67387c1c45317b996fc3f871,annotations,,Ojúlé ìṣàsopọ̀ le jẹ́ IP àti ihòìsopọ̀araẹ̀rọ bí i '.,,Bible,text,,The network address can be an IP and port like '.,,True,Alaran,
67387c1c45317b996fc3f86f,annotations,,"Bákan náà, mo fẹ́ dúpẹ́ lọ́wọ́ ẹgbẹ́ ará fún gbogbo ohun tí wọ́n ṣe.",,Bible,text,,"Additionally, I want to thank our brotherhood for all that they did.",,True,Alaran,
67387c1c45317b996fc3f875,annotations,,"Ọjọ́ pẹ́ táwọn Ẹlẹ́rìí Jèhófà ti ń sọ Ọ̀rọ̀ Ọlọ́run fáwọn èèyàn Rùwáńdà, àmọ́ èyí tí wọ́n ṣe ní September 2018 tún ṣàrà ọ̀tọ̀ : Wọ́n bẹ̀rẹ̀ sí í túmọ̀ àwọn ìwé tó dá lórí Bíbélì sí Èdè Adití Lọ́nà ti Rùwáńdà (RWS).",,Bible,text,,"At the end of September 2018, Jehovah’s Witnesses in Rwanda reached a milestone in their efforts to share the Bible’s message in the languages of their branch territory: the inauguration of translation work into Rwandan Sign Language (RWS).",,True,Alaran,
67387c1c45317b996fc3f877,annotations,,"Bí nǹkan-ìníì rẹ bá jẹ́ iyebíye, ṣùgbọ́n ewu ìfọwọ́lé dínkù, o lè máà fẹ́ náwó tó pọ̀ sórí àgádángodo.",,Bible,text,,"If your possessions are valuable, but the risk of a break-in is low, then you may not want to invest too much money in a lock.",,True,Alaran,
67387c1c45317b996fc3f882,annotations,,Mínísítà sọ̀rọ̀ náà di mímọ̀ fún àwọn akọ̀ròyìn lẹ́yìn ìpàdé àpérò ìgbìmọ̀ ìjọba tọ́rọ̀ kàn gbàngbàn Federal Executive Council (FEC) tí wọ́n ṣe pẹ̀lú ààrẹ Muhammadu Buhari.,,Bible,text,,The Minister reacted to the result while briefing State House correspondents after the Federal Executive Council (FEC) meeting presided over by President Muhammadu Buhari.,,True,Alaran,
67387c1c45317b996fc3f88e,annotations,,"Èyí tó jásí pé, tí ìfẹsẹ̀wọnsẹ̀ ọ̀hún bá parí sámì dọ́gba-dọ́gba, England yóò parí sípò kinni ṣaájú ikọ̀ akẹegbẹ́ wọn tí wo̩n kò bá mi àwò̩n ara wo̩n.",,Bible,text,,"That means that if the game finishes a draw, England will top the group on the fair play method if the scores remain level at the full-time whistle.",,True,Alaran,
67387c1c45317b996fc3f894,annotations,,Wọ́n rí i bí ohun tó ṣe pàtàkì pé kí wọ́n mú káwọn èèyàn ní Bíbélì ní oríṣiríṣi èdè.,,Bible,text,,They take great interest in distributing the Bible in different languages.,,True,Alaran,
67387c1c45317b996fc3f899,annotations,,"Ẹ̀wẹ̀, olùkópa tí ó bá gba àmì-ẹ̀yẹ góòlù (Gold) yóò láǹfààní sí ẹ̀ẹ́dẹ́gbààta owó dọ́là ($5,000), àmì-ẹ̀yẹ̀ ipò kejì (Silver) yóò gba ẹ̀ẹ́dẹ́gbàajì owó dọ́là ($3,000), bẹ́ẹ̀ sìni àmì-ẹ̀yẹ ipò kẹta (bronze) yóò gba ẹgbàá owó dọ́là ($2,000).",,Bible,text,,"Each gold medalist will receive $5,000, silver will attract $3,000 while bronze medalists will get $2,000 each.",,True,Alaran,
67387c1c45317b996fc3f889,annotations,,"A dẹ́bọ fún igúnnugún, ó ní òun kò rú; a dẹ́bọ fún àkàlà, ó ní òun kò rú; a dẹ́bọ fún ẹyẹlé, ẹyẹlé gbẹ́bọ, ó rúbọ.",,Bible,text,,"A sacrifice was prescribed for the vulture, but it refused to sacrifice; a sacrifice was prescribed for the ground-hornbill, but it declined to sacrifice; a sacrifice was prescribed for the pigeon, and it gathered the prescribed materials and made the sacrifice.",,True,Alaran,
67387c1c45317b996fc3f8b4,annotations,,A mọyì bí Arákùnrin Christensen ṣe ń fara dà á nìṣó láìka ìdájọ́ tí kò tọ́ tí wọ́n ṣe fún un sí.,,Bible,text,,We admire the calm endurance of Brother Christensen in the face of this ongoing injustice.,,True,Alaran,
67387c1c45317b996fc3f8b5,annotations,,"Ẹ jọ̀ọ́, ẹ bi àwọn ọkùnrin tó jókòó síbí bóyá ó máa wù wọ́n kí àwọn àti ọkùnrin míì jọ máa fẹ́ ìyàwó wọn.",,Bible,text,,Please ask these gentlemen who are sitting in the hall if they would like to share their wife with somebody else.,,True,Alaran,
67387c1c45317b996fc3f8bb,annotations,,"Àwọn tó wá síbẹ̀ rí àwọn nǹkan tó jẹ́ kí wọ́n mọ púpọ̀ sí i nípa ìtàn àwa Ẹlẹ́rìí Jèhófà ní Kazakhstan, èyí tó ti bẹ̀rẹ̀ láti ọdún.",,Bible,text,,"Attendees enjoyed displays detailing the history of our activities in Kazakhstan, which began as far back as.",,True,Alaran,
67387c1c45317b996fc3f8bc,annotations,,"Ìmúmúnàá abìdí sembé-sembé; ìmúmúnàá ò dáná rí, tiná-tiná ní ḿbá kiri.",,Bible,text,,"Firefly with its rear ablaze; the firefly has never kindled a fire, but it carries fire with it wherever it goes.",,True,Alaran,
67387c1c45317b996fc3f8bf,annotations,,"Ó ti wá fara hàn gbangbagbangba báyìí pé, aṣọ́lé ikọ̀ agbábọ́ọ̀lù Deportivo de La Corua, Francis Uzoho ni yóò jẹ́ aṣọ́lé kínní ikọ̀ ọ̀hún fún ìdíje àgbááyé náà, lẹ́yìí tí yóò tún ṣọ́lé nínú ìfigagbága náà.",,Bible,text,,It is now very clear that Deportivo de La Coruña starlet Francis Uzoho is the country’s undisputed first-choice goalkeeper leading up to the World Cup as he starts his fifth straight game for the national team.,,True,Alaran,
67387c1c45317b996fc3f8f6,annotations,,"Ohun-èlò ni ibi tí o ń ṣàgbékalẹ̀ Kolibri si, bíi ilé-ẹ̀kọ́ tàbí ibi ìkọ́ni, tàbí Ilé.",,Bible,text,,"A facility is the location where you are installing Kolibri, such as a school, training center, or a home.",,True,Alaran,
67387c1c45317b996fc3f914,annotations,,"Fi ẹ̀jẹ̀ sínú, tu itọ́ funfun jáde.",,Bible,text,,Keep your red blood inside and spit out clear saliva.,,True,Alaran,
67387c1c45317b996fc3f924,annotations,,"Bó tiẹ̀ jẹ́ pé ó ti lé ní ọdún kan ààbọ̀ tí Dennis ti wà ní àtìmọ́lé, síbẹ̀ ó ṣì ń láyọ̀, ó sì gbà pé nǹkan á dáa.",,Bible,text,,"Although his detention has dragged on for over 18 months, Dennis has never lost his positive attitude.",,True,Alaran,
67387c1c45317b996fc3f926,annotations,,Ọ̀rọ̀ púpọ̀ ò kún agbọ̀n; irọ́ ní ń mú wá.,,Bible,text,,A lot of words will not fill a basket; it will only lead to lies.,,True,Alaran,
67387c1c45317b996fc3f92e,annotations,,"Ohun tó dáa jù tá a le ṣe tá a bá ń kojú àdánwò ni pé, ká gbà pé àdánwò ló délẹ̀ yìí, ká sì máa rántí pé Jèhófà máa fún wa lókun ti àá fi borí ẹ̀.",,Bible,text,,The best thing to do is to accept our tests and remember that Jehovah will give us the strength to get through them.,,True,Alaran,
67387c1c45317b996fc3f944,annotations,,Díẹ̀-díẹ̀ ní ń tánṣẹ́.,,Bible,text,,Gradual efforts complete a task.,,True,Alaran,
67387c1c45317b996fc3f947,annotations,,A People for Jehovah’s Name ṣe àfihàn ohun táwa Ẹlẹ́rìí Jèhófà gbé ṣe àtohun tó ṣẹlẹ̀ sí wa látọdún yìí wá.,,Bible,text,,A People for Jehovah’s Name includes a visual history of Jehovah’s Witnesses.,,True,Alaran,
67387c1c45317b996fc3f94b,annotations,,Farah bẹ̀ẹ̀rẹ̀ sí ní fakọyọ nínú ọ̀kan-ò-jọ̀kan eré-ìje láti ìgbà tí ó ti gba àmì-ẹ̀yẹ góòlù nígbà méjì ọ̀tọ̀ọ̀tọ̀ lọ́dún 2012 àti ọdún 2016 nínú ìdíje Olympic.,,Bible,text,,Farah has turned to marathon racing after a glorious career on the track winning gold medals at the 2012 and 2016 Olympic Games.,,True,Alaran,
67387c1c45317b996fc3f955,annotations,,"Afínúfẹ́dọ̀ pín oúnjẹ fún àwọn ènìyàn ibùgbé Kibra láti Ètò ìpèsè Ouńjẹ ọ̀fé Kibra, Kenya, Oṣù Ògún, ọdún.",,Bible,text,,"A volunteer delivers food to Kibra residents through the Kibra food drive in Kibra, Kenya, August.",,True,Alaran,
67387c1c45317b996fc3f969,annotations,,Ohun tó fọ́ni lójú ló ń júwe ọ̀nà fúnni.,,Bible,text,,Whatever deprives one of one's sight is the same thing that shows one the way.,,True,Alaran,
67387c1c45317b996fc3f953,annotations,,"A ta bàbà, a fowóo bàbà ra baba.",,Bible,text,,"We sell guinea-corn, and with the copper coins we redeem the old man.",,True,Alaran,
67387c1c45317b996fc3f959,annotations,,"Olóògbé Mobólájí Johnson jẹ́ Ọlọ́run nípè lẹ́yìn àìsàn díẹ̀, ọmọ ọdún mẹ́tàlélọ́gọ́rin (83) ni olóògbé náà, kí ó tó jáde láye.",,Bible,text,,Mobolaji Johnson died at 83 in Lagos after a brief illness.,,True,Alaran,
67387c1c45317b996fc3f96f,annotations,,"Ní May 24, 2019, alábòójútó àyíká àti aṣojú láti ẹ̀ka ọ́fíìsì rìnrìn àjò lọ sí ibùdó Lóvua kí wọ́n lè rí i pé pèpéle àti ẹ̀rọ tá a fi ń gbóhùn sáfẹ́fẹ́ wà létòlétò.",,Bible,text,,"On May 24, 2019, the circuit overseer and a branch representative traveled to the Lóvua camp to help set up the sound and stage equipment.",,True,Alaran,
67387c1c45317b996fc3f978,annotations,,"Ìpínlẹ̀ ìwàásù tó wà lórílẹ̀-èdè Peru fẹ̀ ju ohun tí àwọn akéde tó wà níbẹ̀ lè kárí lọ, torí náà àwọn akéde tó ń sọ èdè Aymara lórílẹ̀-èdè Chile wá dara pọ̀ mọ́ wọn fún àkànṣe ìwàásù náà.",,Bible,text,,"Since the territory is so vast compared to the number of publishers in Peru, Aymara-speaking publishers from Chile joined in the campaign effort.",,True,Alaran,
67387c1c45317b996fc3f97c,annotations,,"A tún ṣe ìwé ilé ẹ̀kọ́ kan lákànṣe fún àwọn akẹ́kọ̀ọ́, èyí táá jẹ́ kí wọ́n lóye ẹ̀kọ́ Bíbélì, kí wọ́n sì lè fi kọ́ni lédè adití.",,Bible,text,,The students used a supplemental workbook developed specifically for teaching the Bible in sign language.,,True,Alaran,
67387c1c45317b996fc3f983,annotations,,A kì í sá fún àjíà ká dìgbò lu eégún.,,Bible,text,,One does not run from the herald of the masquerader and collide with the masquerader himself.,,True,Alaran,
67387c1c45317b996fc3f985,annotations,,"Akọ́nimọ̀ọ́gbá àgbà ikọ̀ agbábọ́ọ̀lù Zenit St Petersburg, Roberto Mancini ti gbà láti fiṣẹ́ sílẹ̀ lẹ́yìn tí ó fẹnu kò pẹ̀lú àdéhùn tí ó rọ̀ mọ́ ìfisẹ́ sílẹ̀ náà.",,Bible,text,,Manager Roberto Mancini has agreed to leave Zenit St Petersburg by mutual consent.,,True,Alaran,
67387c1c45317b996fc3f994,annotations,,"Peter Njonjo, tí ó jẹ́ ààrẹ Coca-Cola nílẹ̀ Áfíríkà ló darí ìgbìmọ̀ àjọ FIFA látì ṣàgbékalẹ̀ ife-ẹ̀yẹ ọ̀hún fún Ààrẹ Buhari àti àwọn mìíràn tọ́rọ̀ọ́ kàn gbọ̀ngbọ̀n lórílẹ̀-èdè Nàìjííríà.",,Bible,text,,"Peter Njonj, who is the president of Coca-cola in Africa led the FIFA team to present the cup to President Buhari and others concerned in Nigeria.",,True,Alaran,
67387c1c45317b996fc3f9a4,annotations,,A kì í ṣòwò méjì kẹ́ran má jẹ ọ̀kan.,,Bible,text,,One does not engage in two trades without having one consumed by goats.,,True,Alaran,
67387c1c45317b996fc3f9b4,annotations,,Ìbẹ̀rẹ̀ ọdún 2019 ni wọ́n bẹ̀rẹ̀ sí í fojú Arákùnrin Khakimov rí màbo.,,Bible,text,,Brother Khakimov’s ordeal began in early.,,True,Alaran,
67387c1c45317b996fc3f9e5,annotations,,"Ilé ìtura ikọ̀ agbábọ́ọ̀lù Super Eagles, Radisson Blu Hotel gbàlejò rẹpẹtẹ lọ́jọ́ Í̀ṣẹ́gun (Tuesday), lẹ́yìn tí agbábọ́ọ̀lù méjìlélógún bálẹ ṣípàgọ́ ikọ̀ náà tí ń ṣe Wroclaw, fún ìgbáradì ní kíkún ṣaájú ìfẹsẹ̀wọnsẹ̀ ọlọ́rẹ̀ẹ́jọ̀ré tí yóò wáyé lọ́jọ́ Ẹtì (Friday) pẹ̀lú orílẹ̀-èdè Poland.",,Bible,text,,The Super Eagles’ Radisson Blu Hotel camp in Wroclaw is bubbling as 22 players hit a camp for the first training session on Tuesday ahead of their international friendly against Poland on Friday.,,True,Alaran,
67387c1c45317b996fc3f9ac,annotations,,"Àwọn ìwé náà wà níbẹ̀ lóríṣiríṣi èdè, irú bíi Lárúbáwá, Chinese, Gẹ̀ẹ́sì, Faransé, German, Korean, Potogí, Russian, Sípáníìṣì àti Èdè Àwọn Adití Lọ́nà ti Ajẹntínà.",,Bible,text,,"Literature was available in multiple languages, including Arabic, Chinese, English, French, German, Korean, Portuguese, Russian, Spanish, and Argentinean Sign Language.",,True,Alaran,
67387c1c45317b996fc3f9b6,annotations,,Àwọn ilé iṣẹ́ agbéròyìnjáde ti roko gbogbo agbègbè náà dè mí.,,Bible,text,,The mass media has already plowed this territory very well in preparation.,,True,Alaran,
67387c1c45317b996fc3f9c1,annotations,,Ẹlẹ́nuú tóó rí sá.,,Bible,text,,An overly loquacious person is someone to flee from.,,True,Alaran,
67387c1c45317b996fc3f9c3,annotations,,Èkó ilá gba ara ẹ̀ lọ́wọ́ ọ̀bẹ.,,Bible,text,,Okro that has gone fibrous has delivered itself from the knife.,,True,Alaran,
67387c1c45317b996fc3f9cf,annotations,,"Ó ṣe-ni-láàánú, a ò rí i rò.",,Bible,text,,"and unfortunately, are not realizing it.",,True,Alaran,
67387c1c45317b996fc3f9e2,annotations,,"Ó bani nínú jẹ́ pé ilẹ̀ tó rì náà pa arákùnrin kan tó ń sìn gẹ́gẹ́ bí aṣáájú-ọ̀nà àkànṣe onígbà díẹ̀ nílùú Natonin, lágbègbè Mountain Province.",,Bible,text,,"Sadly, one brother who was serving as a temporary special pioneer was killed by a landslide in Natonin, Mountain Province.",,True,Alaran,
67387c1c45317b996fc3f9ca,annotations,,"Ó kéré tán, èèyàn mẹ́ẹ̀ẹ́dọ́gbọ̀n (25) ló kú, àwọn méjìlélógójì (42)sì fara pa.",,Bible,text,,"At least 25 people have been killed, and 42 were injured.",,True,Alaran,
67387c1c45317b996fc3f7f4,annotations,,"Ṣaájú ìfigagbága ọlọ́rẹ̀ẹ́jọ̀rẹ́ tí ikọ̀ agbábọ́ọ̀lù Spain yóò gbá pẹ̀lú Germany lọ́jọ́ Ẹtì (Friday), Iniesta, ti gbá ìfẹsẹ̀wọnsẹ̀ mẹ́tàlélọ́gọ́fà (123) fún Spain báyìí, ṣùgbọ́n tí kò tíì bá tàwọn aṣaájú rẹ̀ tí wọ́n ti fẹ̀yìntì bí: Andoni Zubizarreta, Xavi, Sergio Ramos ati Iker Casillas.",,Bible,text,,"Ahead of Friday’s friendly clash with Germany, Iniesta has played 123 times for Spain, a record bettered by only Andoni Zubizarreta, Xavi, Sergio Ramos and Iker Casillas.",,True,Alaran,
67387c1c45317b996fc3f7fb,annotations,,"Ó dá mi lójú hán-ún hán-ún pé mi ò mọwọ́ mẹsẹ̀, mo sì mọ̀ pé Jèhófà máa ràn mí lọ́wọ́.",,Bible,text,,I was firmly convinced that I was innocent and that Jehovah would support me.,,True,Alaran,
67387c1c45317b996fc3f80a,annotations,,"À ń retí ìgbà tí Ọlọ́run máa ‘nu gbogbo omijé kúrò tí ikú ò ní sí mọ́, tí kò sì ní sí ọ̀fọ̀ tàbí ẹkún tàbí ìrora mọ́.",,Bible,text,,We long for the time when God will wipe out every tear .,,True,Alaran,
67387c1c45317b996fc3f80d,annotations,,"A kò gbọdọ̀ dá ẹ̀bi ẹ̀ṣẹ̀ fún ẹnìkẹ́ni fún pé ó hu ìwà kan tàbí pé ó ṣe àwọn àfojúfò kàn nígbà tó jẹ́ pé lásìkò tí èyí ṣẹlẹ̀, irú ìwà bẹ́ẹ̀ tàbí irú àfojúfò bẹ́ẹ̀ kò lòdì sí òfin orílẹ̀‐èdè ẹni náà tàbí òfin àwọn orílẹ̀‐èdè àgbáyé mìíràn.",,Bible,text,,"No one shall be held guilty of any penal offence on account of any act or omission which did not constitute a penal offence, under national or international law, at the time when it was committed.",,True,Alaran,
67387c1c45317b996fc3f816,annotations,,"Lẹ́yìn ọ̀pọ̀ ìsapá, àwọn ará gbé ìjọba orílẹ̀-èdè Sweden lọ sílé ẹjọ́ nígbà mẹ́ta ọ̀tọ̀ọ̀tọ̀.",,Bible,text,,"Having no other recourse, our brothers brought the Swedish government to court three separate times.",,True,Alaran,
67387c1c45317b996fc3f81d,annotations,,Èyí ń mú kí àwọn ará wa máa kojú ìṣòro léraléra lórí ọ̀rọ̀ pé ẹ̀rí ọkàn ò jẹ́ kí wọ́n ṣiṣẹ́ ológun.,,Bible,text,,"As a result, our brothers regularly face the neutrality issue for their conscientious objection to military service.",,True,Alaran,
67387c1c45317b996fc3f827,annotations,,Àjò kì í dùn kónílé má relé.,,Bible,text,,The journey is never so pleasant that the traveler does not return home.,,True,Alaran,
67387c1c45317b996fc3f7f9,annotations,,Dókítà tó ṣiṣẹ́ abẹ náà parọ́ pé adájọ́ ilé ẹjọ́ ló fún òun láṣẹ láti ṣe bẹ́ẹ̀.,,Bible,text,,Her surgeon falsely claimed to have authorization from a magistrate.,,True,Alaran,
67387c1c45317b996fc3f7f7,annotations,,Kiní yìí tí o fún mi ò pọ̀: ahun ní ń jẹ́ bẹ́ẹ̀.,,Bible,text,,This thing that you have given me is not plentiful: that statement indicates a greedy person.,,True,Alaran,
67387c1c45317b996fc3f83a,annotations,,"Bí ológbòó bá ṣẹ̀ ń pa ẹmọ́, à mọ̀ pé ó máa lọ.",,Bible,text,,"When a cat begins to kill guinea pigs, one knows it is ready to go.",,True,Alaran,
67387c1c45317b996fc3f840,annotations,,tí ń gbèrò láti ṣe ìgbélárugẹ jíjẹ oúnjẹ aṣaralóore nípasẹ̀ sísè.,,Bible,text,,that seek to promote healthy eating through cooking.,,True,Alaran,
67387c1c45317b996fc3f84b,annotations,,"Bàbá, ìyá àti àbúrò mẹ́ta ni Dominic fi sílẹ̀.",,Bible,text,,Dominic is survived by his parents and three younger siblings.,,True,Alaran,
67387c1c45317b996fc3f850,annotations,,"Mẹ́rin làwọn atúmọ̀ èdè náà, ọkùnrin méjì àti obìnrin méjì, odi sì ni ọ̀kan lára àwọn arákùnrin náà.",,Bible,text,,"The team consists of two brothers, one of whom is deaf, and two sisters.",,True,Alaran,
67387c1c45317b996fc3f853,annotations,,"Mo fẹ́ kí wọ́n rò ó wí pé, Ó dáa ìrètí díẹ̀ wa.",,Bible,text,,"I want them to think, Well there's some hope.",,True,Alaran,
67387c1c45317b996fc3f854,annotations,,Òjòwú ò já gèlè; kooro ló lè já.,,Bible,text,,The jealous woman does not snatch her head gear off; all she can do is threaten a fight.,,True,Alaran,
67387c1c45317b996fc3f85b,annotations,,Àgbàká lodi ń gba ìlú.,,Bible,text,,It is completely that a fortification wall encircles a town.,,True,Alaran,
67387c1c45317b996fc3f865,annotations,,"Láàárọ̀ kùtù April 10, ọdún 2018, àwọn tó ń ṣèwádìí àtàwọn ọlọ́pàá àrà ọ̀tọ̀, tí lára wọn fi nǹkan bojú tí wọ́n sì gbé ìbọn arọ̀jò ọta, já wọlé àwọn Ẹlẹ́rìí ní ìlú Ufa, olú ìlú Bashkortostan, lórílẹ̀-èdè Rọ́ṣíà, wọ́n tú gbogbo ilé wọn yẹ́bẹ́yẹ́bẹ́.",,Bible,text,,"Early in the morning of April 10, 2018, investigators and special police forces, some wearing masks and carrying automatic weapons, raided and searched the homes of several Witnesses in Ufa, the capital city of Bashkortostan, Russia.",,True,Alaran,
67387c1c45317b996fc3f848,annotations,,"Àdúrà wa ni pé kí àwọn ará wa tó wà lẹ́wọ̀n ní Rọ́ṣíà gbẹ́kẹ̀ lé Jèhófà, kí wọ́n sì máa rántí pé bó ṣe ń ràn wọ́n lọ́wọ́, ‘mìmì kan ò ní mì wọ́n.",,Bible,text,,"We continue to pray that our imprisoned brothers in Russia trust in Jehovah, remembering that with his support they will never be shaken.",,True,Alaran,
67387c1c45317b996fc3f872,annotations,,100:8080' tàbí URL bí i 'example.,,Bible,text,,100:8080' or a URL like 'example.,,True,Alaran,
67387c1c45317b996fc3f87f,annotations,,Ọ̀pá gbóńgbó ní n ṣíwájú agbọ́ọni.,,Bible,text,,It is a small walking-stick that goes before the person who walks a path overhung with foliage that is wet with morning dew.,,True,Alaran,
