_id,type,file_url,yoruba_text,audio_gender,source,file_type,file_size,english_text,duration,translation_verified,uploaded_by
67387c1c45317b996fc3ef03,annotations,,"Ní ìbẹ̀rẹ̀, Ọlọ́run dá ọ̀run àti ayé.",,Bible,text,,In the beginning God created the heavens and the earth.,,True,Alaran
67387c1c45317b996fc3ef17,annotations,,A kì í fi àì-mọ̀-wẹ̀ mòòkùn.,,Bible,text,,One does not dive under water without knowing how to swim.,,True,Alaran
67387c1c45317b996fc3ef30,annotations,,Ó ṣe alábàápàdé ọ̀pọ̀lọpọ̀ ewé kátabá níbẹ̀ ó sì ṣẹ́ wọ́n.,,Bible,text,,He met a lot of kataba leaves there and broke them.,,True,Alaran
67387c1c45317b996fc3ef35,annotations,,"Asán ni èyí pẹ̀lú, ìmúlẹ̀mófo.",,Bible,text,,"This too is futility, a chasing after the wind.",,True,Alaran
67387c1c45317b996fc3ef3a,annotations,,"Germany sì dúro lókè téńté tábìlì ipò àtẹ lágbàáyé, tí Brazil sì tẹ̀lé wọn, Belgium bọ́ sí ipò kẹta láti ipò karùn-ún tí wọ́n wà tẹ́lẹ̀.",,Bible,text,,Germany still retains first place with Brazil following closely while Belgium who was fifth in the March rankings is now third.,,True,Alaran
67387c1c45317b996fc3ef3d,annotations,,"Àmọ́ Olúwa dúró tì mí, ó sì fún mi lágbára, ká lè lò mí láti ṣe iṣẹ́ ìwàásù láìkù síbì kan, kí gbogbo orílẹ̀-èdè lè gbọ́ ọ; ó sì gbà mí kúrò lẹ́nu kìnnìún.",,Bible,text,,"But the Lord stood near me and infused power into me, so that through me the preaching might be fully accomplished and all the nations might hear it; and I was rescued from the lions mouth.",,True,Alaran
67387c1c45317b996fc3ef3f,annotations,,"Ní àwọn ibùdó ìforúkọsílẹ̀, àwọn òṣìṣẹ́ yóò gba àwọn ọ̀rọ̀ alálàyé nípa ẹnìkọ̀ọ̀kan, àwòràn ojúu wọn àti òǹtẹ̀ ìka mẹ́wàá kí wọn ó tó fún àwọn tí ọjọ́ oríi wọn tó 16 àti jù bẹ́ẹ̀ lọ ní káàdì gbogbonìṣe abẹ́rọ-ayárabíàṣá-ṣiṣẹ́ àti nọ́́ḿbà ìdánimọ̀ orílẹ̀-èdè NIN.",,Bible,text,,"At registration centres, staff collect each persons demographic data, photographs and 10 fingerprints before giving out a microprocessor chip-based general multi-purpose identity cardto those aged 16 and older along with a national identification number NIN.",,True,Alaran
67387c1c45317b996fc3ef45,annotations,,Eré náà kò pé ṣùgbọn ìyàlẹ̣́nu ni ó jẹ̣́.,,Bible,text,,Its not perfect but it was a nice surprise.,,True,Alaran
67387c1c45317b996fc3ef5b,annotations,,"Nítorí ríronú nípa àwọn nǹkan tara ń yọrí sí ikú, àmọ́ ríronú nípa àwọn nǹkan tẹ̀mí ń yọrí sí ìyè àti àlàáfíà;.",,Bible,text,,"For setting the mind on the flesh means death, but setting the mind on the spirit means life and peace;.",,True,Alaran
67387c1c45317b996fc3ef8e,annotations,,Àtìgbà tí ìjà náà ti bẹ̀rẹ̀ làwọn akéde tí kò sí níbi tí wọ́n ti ń jà ti ń ṣèrànwọ́ fáwọn ará wọn tọ́rọ̀ yìí kàn.,,Bible,text,,"From the time the fighting began, publishers outside the conflict zone have provided practical help to their affected brothers.",,True,Alaran
67387c1c45317b996fc3ef91,annotations,,"Màá dá iná sí Íjíbítì; ìbẹ̀rù á bo Sínì, wọ́n á ya wọ Nóò, wọ́n á sì gbógun ti Nófì ní ojúmọmọ.",,Bible,text,,I will set a fire in Egypt; and Sin will be seized with terror and No will be broken through and Noph will face attack in broad daylight.,,True,Alaran
67387c1c45317b996fc3ef96,annotations,,Ó da fún ọ.,,Bible,text,,Good for her.,,True,Alaran
67387c1c45317b996fc3efa5,annotations,,"Tí ọjọ́ rẹ̀ bá dé, àwọn èèyàn tó wà ní Ìwọ̀ Oòrùn máa bẹ̀rù, Jìnnìjìnnì sì máa bo àwọn èèyàn tó wà ní Ìlà Oòrùn.",,Bible,text,,"When his day comes, the people in the West will be appalled And the people in the East will be seized with horror.",,True,Alaran
67387c1c45317b996fc3efa6,annotations,,Ṣé ẹni kíkú lè jẹ́ olódodo ju Ọlọ́run lọ? Ṣé ẹnì kan lè mọ́ ju Ẹni tó dá a lọ.,,Bible,text,,Can a mortal man be more righteous than God? Can a man be cleaner than his own Maker.,,True,Alaran
67387c1c45317b996fc3efba,annotations,,Jẹ́ kí ibùdó wọn di ahoro; Kí ó má ṣe sí ẹnì kankan tí á máa gbé inú àgọ́ wọn.,,Bible,text,,Let their encampment become desolate; Let there be no inhabitant in their tents.,,True,Alaran
67387c1c45317b996fc3efd4,annotations,,Iṣu àtẹnumọ́ kì í jóná; ọ̀kà àtẹnumọ́ kì í mẹrẹ; àwòdì kì í gbé adìẹ à-tẹnu-kunkun-mọ́.,,Bible,text,,The yam one does not stop speaking about will not get burnt; the corn-meal one speaks constantly about does not become too well-done; a chicken that is the subject of constant caution does not get snatched up by a hawk.,,True,Alaran
67387c1c45317b996fc3efe0,annotations,,Máà gbíyè lógún; ti ọwọ́ ẹni ní ń tóni.,,Bible,text,,Place not your hopes in inheritance; the product of one's hand labor is what sustains one.,,True,Alaran
67387c1c45317b996fc3eff9,annotations,,Kí ló ṣẹlẹ̀.,,Bible,text,,What is happening.,,True,Alaran
67387c1c45317b996fc3f024,annotations,,"Torí ẹ̀ṣẹ̀ tí o dá ń ríni lára ju tiwọn lọ, òdodo wọn ju tìrẹ lọ.",,Bible,text,,"On account of your sin of acting more detestably than they have, they are more righteous than you.",,True,Alaran
67387c1c45317b996fc3f033,annotations,,"Èyí ló mú un rin ìrìn yànǹga tó bẹ́ẹ̀, inú rẹ̀ dún fún àǹfààní tó tún fẹ́ ṣí sílẹ̀ fún un yìí.",,Bible,text,,"This is what made him go on such a long journey, he was happy for the opportunity that he wanted to open for him.",,True,Alaran
67387c1c45317b996fc3f034,annotations,,À ń ṣiṣẹ́ takuntakun lórí ọnà ẹ̀rọ àmúṣẹ́ṣe láti mú àwárí àti ìlò àwọn iṣẹ́ orí ẹ̀rọ-ayárabíàṣá rọrùn fún gbogbo mùtúmùwà.,,Bible,text,,We are actively working on technical infrastructure designed to make it easier to find and use content in the digital commons.,,True,Alaran
67387c1c45317b996fc3f03b,annotations,,"Àmọ́ ìdájọ́ wọn tí a ti ṣe tipẹ́tipẹ́ ò falẹ̀, ìparun wọn ò sì ní yẹ̀.",,Bible,text,,"But their judgment, decided long ago, is not moving slowly, and their destruction is not sleeping.",,True,Alaran
67387c1c45317b996fc3f042,annotations,,A fi agbára ńlá sọ ẹ̀wù mi di ìdàkudà; Ó ń fún mọ́ mi lọ́rùn bí ọrùn aṣọ mi.,,Bible,text,,"With great force my garment is disfigured; Like the collar of my garment, it chokes me.",,True,Alaran
67387c1c45317b996fc3f045,annotations,,"Ọ̀kan lára àwọn tíṣà rẹ̀ dá èsì pa dà, ó ní: O ṣeun gan-an ni, ọmọ dáadáa.",,Bible,text,,"One teacher wrote back: Thank you, my lovely girl.",,True,Alaran
67387c1c45317b996fc3f04a,annotations,,"Wọ́n ké pe Jèhófà fún ìrànlọ́wọ́ nítorí wàhálà tó bá wọn, Ó sì gbà wọ́n nínú ìnira wọn.",,Bible,text,,They called to Jehovah for help in their distress; He saved them from their plight.,,True,Alaran
67387c1c45317b996fc3f04c,annotations,,Àwọn ìṣẹ̀lẹ̀ ìbànújẹ́ ọdún sẹ́yìn.,,Bible,text,,The sad events of the past year.,,True,Alaran
67387c1c45317b996fc3f04d,annotations,,Ará Ìbàdàn kì í ságun; à ó rìn sẹ́yìn ni wọ́n ń wí.,,Bible,text,,"Ibadan people do not run from war; what they say is, We will fall back a little.",,True,Alaran
67387c1c45317b996fc3f051,annotations,,"À wọn mẹ́tẹ̀ẹ̀ta tún kí àdá mọ́lẹ̀, wọ́n ń bá iṣẹ́ lọ, Àkàngbé dá orin kan, àwọn méjì tó kù sì ń gbé é;.",,Bible,text,,"The three of them saluted each other again, they continued to work, Akangbe composed a song, and the other two performed it;.",,True,Alaran
67387c1c45317b996fc3f062,annotations,,"Ó dá lórí, àwòṣe ìdẹ́rùbà rẹ, èyí lè jẹ́ ìṣòro, ó sì lè máà jẹ́sòro.",,Bible,text,,"Depending on your threat model, this may or may not be a problem.",,True,Alaran
67387c1c45317b996fc3f068,annotations,,"Ẹgbẹ́ ajàfúnẹ̀tọ́ ọmọnìyàn sọ wípé, àwọn tí ìjọba rán ní ẹ̀wọ̀n ní Íjípìtì á tó 60,000.",,Bible,text,,"The human rights group said that the people sent to prison in Egypt by the government are up to 60,000.",,True,Alaran
67387c1c45317b996fc3f075,annotations,,"Ẹni tí ó gbin ọrún èbù tó pè é nígba, tó bá jẹ ọgọ́rùn-ún òtítọ́ tán, á wá jẹ ọgọ́rùn-ún irọ́.",,Bible,text,,"The person who plants a hundred yam seedlings and says he planted two hundred, after he has eaten a hundred truths, he will come to eat a hundred lies.",,True,Alaran
67387c1c45317b996fc3f076,annotations,,"Síbẹ̀, ọ̀gọ̀rọ̀ ènìyàn ni ó ní ìgbàgbọ́ wípé àyípadà ọ̀tún ń bọ̀ fún àwọn ènìyàn wọ̀nyí láti gbé ìgbé ayé ìfọkànbalẹ̀ nígbà tí ẹ̀tọ́ ọmọnìyàn gbogbo ní ìlú á wà ní ọ̀gbọọgba ní ojú àwọn ènìyàn àti ní abẹ́ òfin.",,Bible,text,,"However, many people have faith that the right change is coming for these people to lead a peaceful life when the rights of all people in the city will be in the public eye and under the law.",,True,Alaran
67387c1c45317b996fc3f0cf,annotations,,"Ẹnì kankan ò ní fún àwọn tó ń ṣọ̀fọ̀ lóúnjẹ, Láti tù wọ́n nínú nítorí èèyàn wọn tó kú; Bẹ́ẹ̀ ni ẹnì kankan ò ní fún wọn ní ife wáìnì mu láti tù wọ́n nínú Nítorí bàbá àti ìyá wọn tó ṣaláìsí.",,Bible,text,,"And no one will provide food for those in mourning, To comfort them over their dead; Nor will anyone give them the cup of consolation To drink over the loss of their father or mother.",,True,Alaran
67387c1c45317b996fc3f0dc,annotations,,Tamaz Khutsishvili tó jẹ́ aṣojú ẹ̀ka ọ́fíìsì Jọ́jíà sọ pé: Kì í kúkú ṣe pé a lómìnira ẹ̀sìn lọ títí lórílẹ̀-èdè wa.,,Bible,text,,"Tamaz Khutsishvili, a representative at the branch office in Georgia, stated: The landscape of religious freedom in our country has not always been so favorable.",,True,Alaran
67387c1c45317b996fc3f0e2,annotations,,Àwọn èèyàn Júdà pàápàá kò pa àwọn àṣẹ Jèhófà Ọlọ́run wọn mọ́; àwọn náà ń tẹ̀ lé àṣà tí Ísírẹ́lì tẹ̀ lé.,,Bible,text,,Even Judah did not keep the commandments of Jehovah their God; they also walked in the customs that Israel followed.,,True,Alaran
67387c1c45317b996fc3f0f3,annotations,,"Peters tèsíwájú pé, inú òun dùn púpọ̀, bẹ́ẹ̀ sìni ó jẹ́ ohun ìwúrí láti rí àwọn olùdarí àgbà tuntun àjọ tó ń rí sí bọ́ọ̀lù àfẹsẹ̀gbá nílẹ̀ Áfírík̀a CAF fún àtìlẹyìn àti akitiyan wọn láti gbé bọ́ọ̀lù ẹ̀yà Afrika dé ìpele tí ó lápẹẹrẹ, bákan náà, àjọ FIFA fún ìgbèrú tí ó ṣeé yẹ̀ sílẹ̀ tí wọ́n mú bá bọ́ọ̀lù àfẹsẹ̀gbá lágbàáyé.",,Bible,text,,"Peters stressed that Aiteo is also impressed with the efforts being made by the new leaders of African football governing body, CAF to take African football to the next level, even as he commended  FIFA for piloting the growth and development of football globally.",,True,Alaran
67387c1c45317b996fc3f100,annotations,,"àmọ́ àwa ń wàásù Kristi tí wọ́n kàn mọ́gi, lójú àwọn Júù, ó jẹ́ ohun tó ń fa ìkọ̀sẹ̀ àmọ́ lójú àwọn orílẹ̀-èdè, ó jẹ́ ọ̀rọ̀ òmùgọ̀.",,Bible,text,,"but we preach Christ executed on the stake, to the Jews a cause for stumbling but to the nations foolishness.",,True,Alaran
67387c1c45317b996fc3f106,annotations,,"Sọ fún àwọn ọmọ Ísírẹ́lì pé, Tí ọkùnrin tàbí obìnrin kan bá dá èyíkéyìí nínú àwọn ẹ̀ṣẹ̀ tí àwọn èèyàn ń dá, tó sì hùwà àìṣòótọ́ sí Jèhófà, ẹni náà ti jẹ̀bi.",,Bible,text,,"Tell the Israelites, If a man or a woman commits any of the sins of mankind and acts unfaithfully toward Jehovah, that person has become guilty.",,True,Alaran
67387c1c45317b996fc3f107,annotations,,"Torí náà, wọ́n gbàgbé mi.",,Bible,text,,And so they forgot me.,,True,Alaran
67387c1c45317b996fc3f10e,annotations,,"Àwọn tó ń ṣètò ìrànwọ́ ní Aransas Pass, nílùú Texas.",,Bible,text,,"Relief workers in Aransas Pass, Texas.",,True,Alaran
67387c1c45317b996fc3f120,annotations,,"Bí ìgbín bá fà, ìkarahun a tẹ̀lé e.",,Bible,text,,"When the snail crawls, its shell follows.",,True,Alaran
67387c1c45317b996fc3ef50,annotations,,"Tó bá jẹ́ torí pé ilẹ̀ yín jẹ́ aláìmọ́ ni, ẹ sọdá sí ilẹ̀ Jèhófà níbi tí àgọ́ ìjọsìn Jèhófà wà, kí ẹ sì máa gbé láàárín wa, àmọ́ ẹ má ṣọ̀tẹ̀ sí Jèhófà, ẹ má sì mọ pẹpẹ fún ara yín yàtọ̀ sí pẹpẹ Jèhófà Ọlọ́run wa, kí ẹ sì fìyẹn sọ wá di ọlọ̀tẹ̀.",,Bible,text,,"Now if it is because the land of your possession is unclean, cross over to the land of Jehovahs possession where the tabernacle of Jehovah resides and settle among us, but do not rebel against Jehovah, and do not make us rebels by building yourselves an altar in addition to the altar of Jehovah our God.",,True,Alaran
67387c1c45317b996fc3efae,annotations,,"Kókó ibẹ̀ ni pé, gbogbo àwọn awakọ̀ wa àtàwọn òṣìṣẹ́ wa míì ló ń sọ ohun tó dáa nípa àwọn Ẹlẹ́rìí Jèhófà nígbà tí wọ́n jọ ṣiṣẹ́.",,Bible,text,,"To summarize, our drivers and coordinators only have positive things to say about working with Jehovahs Witnesses.",,True,Alaran
67387c1c45317b996fc3efb9,annotations,,A kì í dá ẹ̀rù okó ńlá ba arúgbó.,,Bible,text,,One should not attempt to scare an old woman with a huge penis.,,True,Alaran
67387c1c45317b996fc3efec,annotations,,Ọ̀kan lára àwọn mọ́kàndínlógún 19 tó ṣèrìbọmi.,,Bible,text,,One of the 19 individuals being baptized.,,True,Alaran
67387c1c45317b996fc3f053,annotations,,"Àwọn ọ̀tá mi ń sọ̀rọ̀ tí kò dáa sí mi, Àwọn tó sì fẹ́ gba ẹ̀mí mi gbìmọ̀ pọ̀.",,Bible,text,,"My enemies speak against me, And those seeking to take my life conspire together.",,True,Alaran
67387c1c45317b996fc3f0a5,annotations,,"À ń gba òròmọ adìẹ lọ́wọ́ ikú, ó ní wọn ò jẹ́ kí òun jẹ̀ láàtàn.",,Bible,text,,"One struggles to save the chick from certain death, and it complains that one is preventing it from foraging at the dump.",,True,Alaran
67387c1c45317b996fc3f0ac,annotations,,"Wọ́n yan yí ìlú náà ká lẹ́ẹ̀kan ní ọjọ́ kejì, lẹ́yìn náà, wọ́n pa dà sí ibùdó.",,Bible,text,,"They marched around the city on the second day once, after which they returned to the camp.",,True,Alaran
67387c1c45317b996fc3f0d7,annotations,,"bí a ṣe pè wọ́n ní olódodo dà bí ẹ̀bùn ọ̀fẹ́ tí wọ́n rí gbà nípasẹ̀ inú rere àìlẹ́tọ̀ọ́sí rẹ̀, èyí tó wá nípasẹ̀ ìtúsílẹ̀ tí ìràpadà tí Kristi Jésù san mú kó ṣeé ṣe.",,Bible,text,,and it is as a free gift that they are being declared righteous by his undeserved kindness through the release by the ransom paid by Christ Jesus.,,True,Alaran
67387c1c45317b996fc3f0e7,annotations,,"Áṣíkẹ́lónì á rí i, ẹ̀rù á sì bà á; Gásà yóò jẹ̀rora, Bẹ́ẹ̀ náà ni Ẹ́kírónì, torí pé ìrètí rẹ̀ ti di ìtìjú.",,Bible,text,,"Ashʹke·lon will see it and be afraid; Gazʹa will feel great anguish, Also Ekʹron, because her hope is put to shame.",,True,Alaran
67387c1c45317b996fc3f111,annotations,,Ẹ gba ìtúsílẹ̀.,,Bible,text,,Be free.,,True,Alaran
67387c1c45317b996fc3f13c,annotations,,"Bí mo ti lọ́lá to, tí mo gbajúmọ̀ to, atií gbọ́ pé, ọmọ àlè ni mí? Ẹjọ́ mi sì kọ, ìyá mi ló jẹ̀bi.",,Bible,text,,"How honorable I am, how famous I am, and it is said that I am the son of a prostitute? My case was rejected, my mother was guilty.",,True,Alaran
67387c1c45317b996fc3f14b,annotations,,Mo ti bí àbúrò ẹ kẹ́ta.,,Bible,text,,I already had your third sibling.,,True,Alaran
67387c1c45317b996fc3f168,annotations,,"Gbogbo ọ̀nà èèyàn máa ń tọ́ lójú ara rẹ̀, Àmọ́ Jèhófà máa ń ṣàyẹ̀wò ọkàn.",,Bible,text,,"All of a mans ways seem right to him, But Jehovah examines the hearts.",,True,Alaran
67387c1c45317b996fc3f16e,annotations,,"Àmọ́ nígbà tó di November 16, 2018, Ilé Ẹjọ́ Leninsky fi oṣù mẹ́ta kún ọjọ́ táwọn arábìnrin wa máa lò látìmọ́lé, tó fi hàn pé wọ́n á wà níbẹ̀ títí di February 19, 2019 nìyẹn.",,Bible,text,,"Then, on November 16, 2018, the Leninsky District Court extended the sisters pretrial detention for an additional three months, that is, until February 19, 2019.",,True,Alaran
67387c1c45317b996fc3f179,annotations,,"Ẹ ti ta àwọn èèyàn Júdà àti Jerúsálẹ́mù fún àwọn Gíríìkì, Kí ẹ lè lé wọn jìnnà kúrò ní ilẹ̀ wọn;.",,Bible,text,,"And the people of Judah and Jerusalem you have sold to the Greeks, In order to remove them far from their territory;.",,True,Alaran
67387c1c45317b996fc3f222,annotations,,Eré  tó tayo láti orílẹ̀ ède nàíjíríà Inú mi dùn gidi láti bá a pàdé.,,Bible,text,,A Brilliant Series From Nigeria!!! I am so happy I came across this series.,,True,Alaran
67387c1c45317b996fc3f12b,annotations,,"Àmọ́ mi ò ní bá yín lọ, torí alágídí ni yín, mo sì lè pa yín run lójú ọ̀nà.",,Bible,text,,"But I will not go in the midst of you, for you are an obstinate people, and I might exterminate you on the way.",,True,Alaran
67387c1c45317b996fc3f12d,annotations,,"Ọdẹ mú eyín ọká pẹ̀lú èròjà mìíràn, ó sọ ọ́ di oògùn abẹnu gọ̀ǹgọ̀ fun lílò ọmọbìnrin yìí.",,Bible,text,,"The hunter took corn with other ingredients, and made it into an internal medicine for the use of this girl.",,True,Alaran
67387c1c45317b996fc3f12f,annotations,,"Bí olóweé bá mọ òwee rẹ̀, tí kò já a, ẹ̀rù ìjà ń bà á ni.",,Bible,text,,"If the butt of a proverb recognizes it but does not acknowledge it, he is afraid of a fight.",,True,Alaran
67387c1c45317b996fc3f134,annotations,,"Láàárín ọdún mẹ́ta tó bẹ̀rẹ̀, owó oṣù rẹ̀ ti ń lọ sí bí ẹgbẹ̀rún méjì náírà, ó lé tínńtín lẹ́yìn tí wọ́n báyọ owó orí, owó omi, owó àjọ oṣooṣù tó ń dá sínú àsùnwọ̀n ẹgbẹ́ aláfọwọ́-sowọ́pọ̀ ti ilé-ẹ̀kọ́ wọ́n ní Ìtẹ̀dó-Arógbó.",,Bible,text,,"Within the three years that he started, his salary has been going to about two thousand naira, it is more than that after tax, water fee, monthly organization fee which he contributes to the cooperative association of their school in Itedo-Arógbo.",,True,Alaran
67387c1c45317b996fc3f145,annotations,,"Màá gbẹ́ kànga, màá sì mu omi; Màá fi àtẹ́lẹsẹ̀ mi mú kí àwọn odò Íjíbítì gbẹ.",,Bible,text,,I will dig wells and drink waters; I will dry up the streams of Egypt with the soles of my feet.,,True,Alaran
67387c1c45317b996fc3f16f,annotations,,"Inú wa dùn pé Ilé Ẹjọ́ fagi lé ìpinnu tí Àjọ Tó Ń Rí sí Ọ̀rọ̀ Ìlú ṣe nílùú Ulaanbaatar, tí wọ́n sì gbà pé irú ìpinnu bẹ́ẹ̀ máa ṣàkóbá fún òmìnira tá a ní láti ṣe ẹ̀sìn wa àti òmìnira tá a ní láti pé jọ ní Mòǹgólíà.",,Bible,text,,We are pleased that the Administrative Court overturned the City Councils decision in Ulaanbaatar and recognized that such rulings would negatively affect our freedom of religion and association in Mongolia.,,True,Alaran
67387c1c45317b996fc3f176,annotations,,Ó ti kọrí sí yàrá rẹ̀ láti lọ mú ọṣẹ àti orín ìfọyín rẹ̀.,,Bible,text,,He had headed to his room to get his soap and his favorite song.,,True,Alaran
67387c1c45317b996fc3f17e,annotations,,"Ẹni tí a ṣe lóore tí kò dúpẹ́, bí ọlọ́ṣà kóni lẹ́rù ni.",,Bible,text,,A person whom one does a favor but who shows no gratitude is like a robber who has stolen one's goods.,,True,Alaran
67387c1c45317b996fc3f182,annotations,,"Ere náà bèrè pẹ̀lú èdè-àìyedè tí ó hàn sí gbangba láàrin lókoláya (tí Genevieve Nnaji àti Oris Erhuero ṣe) tí ó dàbí wí pé kò faàkíyèsí pàtàkì lâkọ́kọ́, ṣùgbọ́n ó tàn títí dé èyí tí ó pọ̀ jù nínú Fíìmù  náà (ó súni ní àwọn ibìkan).",,Bible,text,,"You are left in the dark curious about the cause of the quarrel but this is revealed bit by bit through constant flashbacks, eventually all is left bare and the plot kicks in.",,True,Alaran
67387c1c45317b996fc3f195,annotations,,"Séríkí Kórà, Séríkí Gátámù àti Séríkí Ámálékì.",,Bible,text,,"Sheikh Korʹah, Sheikh Gaʹtam, and Sheikh Amʹa·lek.",,True,Alaran
67387c1c45317b996fc3f19e,annotations,,Ayé ìbànújẹ layé tí gbogbo ẹ̀dá wa.,,Bible,text,,It is a sad world in which all beings exist.,,True,Alaran
67387c1c45317b996fc3f19f,annotations,,"Màá gbẹ̀san lára wọn lọ́nà tó lé kenkà, màá fi ìbínú jẹ wọ́n níyà, wọ́n á sì wá mọ̀ pé èmi ni Jèhófà nígbà tí mo bá gbẹ̀san lára wọn.",,Bible,text,,"I will execute on them great acts of vengeance with furious punishments, and they will have to know that I am Jehovah when I bring my vengeance on them.",,True,Alaran
67387c1c45317b996fc3f1a8,annotations,,Jèhófà bi í pé: Kí ló wà lọ́wọ́ rẹ yẹn? Ó fèsì pé: Ọ̀pá ni.,,Bible,text,,Then Jehovah said to him: What is that in your hand? He answered: A rod.,,True,Alaran
67387c1c45317b996fc3f1bd,annotations,,"Wọ́n wá fọ́n ká torí kò sí olùṣọ́ àgùntàn; wọ́n fọ́n ká, wọ́n sì di oúnjẹ fún gbogbo ẹran inú igbó.",,Bible,text,,So they were scattered because there was no shepherd; they were scattered and became food for every wild beast of the field.,,True,Alaran
67387c1c45317b996fc3f1be,annotations,,"Mo ní òye tó jinlẹ̀ ju ti gbogbo àwọn olùkọ́ mi, Nítorí pé mò ń ronú lórí àwọn ìránnilétí rẹ.",,Bible,text,,"I have more insight than all my teachers, Because I ponder over your reminders.",,True,Alaran
67387c1c45317b996fc3f1c0,annotations,,Bí àwọn aláṣẹ nílẹ̀ Rọ́ṣíà ṣe ń hùmọ̀ irọ́ kí wọ́n lè bà wá lórúkọ jẹ́ pé a kìí ṣe èèyàn àlàáfíà yìí ń rán wa létí ọ̀rọ̀ tí Jésù sọ pé àwọn alátakò máa parọ́ oríṣiríṣi ohun burúkú mọ́ àwọn ọmọlẹ́yìn òun.,,Bible,text,,"As Russian authorities continue to fabricate lies to discredit our reputation as peace-loving people, we recall the words of Jesus, who foretold that opposers would lyingly say every sort of wicked thing against his disciples.",,True,Alaran
67387c1c45317b996fc3ef7d,annotations,,"àfi tí a bá dé ilẹ̀ yìí, tí o sì ti so okùn aláwọ̀ rírẹ̀dòdò yìí mọ́ ojú fèrèsé tí o gbà sọ̀ wá kalẹ̀.",,Bible,text,,"unless, when we come into the land, you tie this cord of scarlet thread in the window by which you let us down.",,True,Alaran
67387c1c45317b996fc3ef93,annotations,,"Ikú p Agbe ọba ìlú ìdáró, ikú pÀlùkò ọba Ìkosùn, ikú ti pa Lékélèké ọba ìlú ìkẹfun.",,Bible,text,,"Death to Agbe, king of the city of mercy, death to Álukoko, king of Ikosun, death has killed Lékéleké, king of the city of peace.",,True,Alaran
67387c1c45317b996fc3ef98,annotations,,Mi ò bá ní ìfẹ́ rẹ̀ tí ó ba jẹ́ ti Ọmọbabìrin Vitarah.,,Bible,text,,Would’ve loved this if it starred Princess Vitarah.,,True,Alaran
67387c1c45317b996fc3eff1,annotations,,"Àmọ́ tí ẹnikẹ́ni tó jẹ́ aláìmọ́ bá jẹ ẹran ẹbọ ìrẹ́pọ̀, tó jẹ́ ti Jèhófà, kí ẹ pa ẹni náà, kí ẹ lè mú un kúrò láàárín àwọn èèyàn rẹ̀.",,Bible,text,,"But any person who is unclean and eats the flesh of the communion sacrifice, which is for Jehovah, that person must be cut off from his people.",,True,Alaran
67387c1c45317b996fc3f00e,annotations,,"Àmọ́ nígbà tí a dé ibi tí a fẹ́ wọ̀ sí, tí a sì ṣí àwọn àpò wa, a rí owó kálukú ní ẹnu àpò rẹ̀, gbogbo owó wa la bá níbẹ̀.",,Bible,text,,"But when we arrived at our lodging place and began opening our bags, why, here was the money of each one in the mouth of his bag, our money in full weight.",,True,Alaran
67387c1c45317b996fc3f046,annotations,,Ọkùnrin èyíkéyìí tó ní àbùkù lára nínú àwọn ọmọ àlùfáà Áárónì ò gbọ́dọ̀ sún mọ́ tòsí láti gbé àwọn ọrẹ àfinásun sí Jèhófà wá.,,Bible,text,,No man of the offspring of Aaron the priest who has a defect may approach to present Jehovahs offerings made by fire.,,True,Alaran
67387c1c45317b996fc3f0e9,annotations,,"Ẹ fi ọpẹ́ fún Jèhófà, nítorí ó jẹ́ ẹni rere; Ìfẹ́ rẹ̀ tí kì í yẹ̀ wà títí láé.",,Bible,text,,"Give thanks to Jehovah, for he is good; His loyal love endures forever.",,True,Alaran
67387c1c45317b996fc3f11d,annotations,,"Nítorí pé wọ́n ti kọ̀ láti mọ̀ mí, Èmi náà á kọ̀ wọ́n pé kí wọ́n má ṣe àlùfáà mi mọ́; Àti nítorí pé wọ́n gbàgbé òfin Ọlọ́run wọn, Èmi náà á gbàgbé àwọn ọmọ wọn.",,Bible,text,,"Because you have rejected knowledge, I will also reject you from serving as my priest; And because you have forgotten the law of your God, I myself will forget your sons.",,True,Alaran
67387c1c45317b996fc3f128,annotations,,Wọ́n ti rọ àwọn Ọ̀gá nínú eré ìdárayá láti má mójútó àwọn ọ̀dọ́ agbábọ́ọ̀lùjẹun láti kìlò fún won nídi lílo egbògi olóró pàápàá bí wọ́n ṣe ń gbe láwọn ẹsẹ̀ kùkú àti pé kò le rorún fún ìjọba nìkan láti dáwọn lẹ́kun ìwà yìí.,,Bible,text,,Stakeholders in the sporting industry in the country have been charged to be more active in rescuing the youth from drug abuse and trafficking through sports especially at the grassroots level as government alone cannot fight the menace.,,True,Alaran
67387c1c45317b996fc3f151,annotations,,"Dóẹ́gì ni orúkọ rẹ̀, ará Édómù ni, òun sì ni olórí àwọn olùṣọ́ àgùntàn Sọ́ọ̀lù.",,Bible,text,,"His name was Doʹeg the Eʹdom·ite, the chief of Sauls shepherds.",,True,Alaran
67387c1c45317b996fc3f167,annotations,,"Àmọ́ kò lè ṣe é ní ọ̀sán torí ó bẹ̀rù agbo ilé bàbá rẹ̀ àti àwọn ọkùnrin ìlú náà gan-an, torí náà ó lọ ṣe é ní òru.",,Bible,text,,"But he feared the household of his father and the men of the city too much to do it by day, so he did it at night.",,True,Alaran
