_id,type,file_url,yoruba_text,audio_gender,source,file_type,file_size,english_text,duration,translation_verified,uploaded_by
67387c1c45317b996fc3fde8,annotations,,"Jèhóádà wá fi iṣẹ́ àbójútó ilé Jèhófà sí ìkáwọ́ àwọn àlùfáà àti àwọn ọmọ Léfì, àwọn tí Dáfídì yàn sí àwọn àwùjọ tó ń bójú tó ilé Jèhófà láti máa rú àwọn ẹbọ sísun Jèhófà gẹ́gẹ́ bó ṣe wà lákọsílẹ̀ nínú Òfin Mósè, pẹ̀lú ayọ̀ àti orin, bí Dáfídì ṣe sọ.",,Bible,text,,"Then Je·hoiʹa·da put the oversight of the house of Jehovah in the hands of the priests and the Levites, whom David had assigned in divisions over the house of Jehovah to offer up the burnt sacrifices of Jehovah according to what is written in the Law of Moses, with rejoicing and with song, as directed by David.",,True,Alaran
67387c1c45317b996fc3fdc9,annotations,,"Ká má ri! Bó ṣe jẹ́ pé a ti bọ́ lọ́wọ́ ẹ̀ṣẹ̀, ṣé ó yẹ kó ṣì tún máa darí wa.",,Bible,text,,"Certainly not! Seeing that we died with reference to sin, how can we keep living any longer in it.",,True,Alaran
67387c1c45317b996fc3fbec,annotations,,"Bí a kò bá lówó aládìn-ín, à jẹun lójúmọmọ, à gbálẹ̀ sùn wàrà.",,Bible,text,,"If one has no money for lamp oil, one eats in the daytime, and one sweeps the house and goes to sleep in good time.",,True,Alaran
67387c1c45317b996fc3fbf3,annotations,,"Ààtò ìdáààbòbò (tí a ń pè ní ààbò) níṣẹ́ púpọ̀ láti ṣe pẹ̀lú ìdígàgá/ìpohùnmọ́ ìṣàmúlò mìíràn lẹ́nu, àti bí o ṣe fẹ́ máa gba ìfihàn bí ẹni tí ó láṣẹ láti fàṣẹ fún ìṣàmúlò rẹ bá fẹ́ pàṣẹ fún un.",,Bible,text,,"Security (sometimes called safety) settings will probably have more to do with blocking/muting other accounts, and if/how you want to be notified if there is an unauthorized attempt to authorize your account.",,True,Alaran
67387c1c45317b996fc3fc10,annotations,,Jóòbù 11.,,Bible,text,,Job 11.,,True,Alaran
67387c1c45317b996fc3fc16,annotations,,"Ṣùgbọ́n nígbà tí a dé, ó hàn gbangba pé ìròyìn kan ṣoṣo ló wà nígboro.",,Bible,text,,"But when we arrived, it was clear that there was only one story in town.",,True,Alaran
67387c1c45317b996fc3fc1a,annotations,,Ọ̀pọ̀ àwọn àlùfáà ṣọ́ọ̀ṣì ló gbárùkù ti Hitler bó ṣe ń ṣe inúnibíni sáwa Ẹlẹ́rìí Jèhófà.,,Bible,text,,Many of the clergy supported Hitler and his persecution of Jehovah’s Witnesses.,,True,Alaran
67387c1c45317b996fc3fc1d,annotations,,"Aìdọ́gba àgbáyé jẹ́ ìṣòro tó ń rún nǹkan, t’ó sì lágbára.",,Bible,text,,"Global inequality is a wrenching, intensifying problem.",,True,Alaran
67387c1c45317b996fc3fc23,annotations,,Àyé gba ògùnmọ̀ ó ránṣẹ́ sí òdú; àyé gba Tápà ó kọ́lé ìgunnu.,,Bible,text,,"The cultivated vegetable is contented, so it sends for its wild variety; the Nupe (Fulani) person is so comfortable that he builds a tall house.",,True,Alaran
67387c1c45317b996fc3fc26,annotations,,"Ní ọ̀nà mííràn, òfin àṣẹ-ẹ̀dà ní ń sọ bí ẹnikẹ́ni ti ṣe lè ṣe ẹ̀dà iṣẹ́ àti ẹni tí ó lè pín in fún.",,Bible,text,,"In other words, copyright law strictly regulates who is allowed to copy and share with whom.",,True,Alaran
67387c1c45317b996fc3fc27,annotations,,"Ní àfikún sí àwọn tó ń sọ èdè Mandarin, ọ̀pọ̀ mílíọ̀nù èèyàn ló wà tó ń sọ àwọn èdè ìbílẹ̀ Chinese míì, wọ́n sì lè ka àwọn ọ̀rọ̀ tá a kọ lọ́nà ìkọ̀wé Chinese.",,Bible,text,,"In addition to those who speak Mandarin, Chinese characters are read by millions who speak other dialects.",,True,Alaran
67387c1c45317b996fc3fc18,annotations,,"Bí ilú bá dá sí méjì, tọba ọ̀rún là ń ṣe.",,Bible,text,,"If the town is split into two, one does the will of the heavenly king.",,True,Alaran
67387c1c45317b996fc3fc2f,annotations,,Abúni ò tó abẹ̀rín; bẹ́ẹ̀ni abẹ̀rín ò mọ ẹ̀yìn ọ̀la.,,Bible,text,,The person who insults one is not as bad as the person who derides one; yet the person who derides one does not know what the future may bring.,,True,Alaran
67387c1c45317b996fc3fc32,annotations,,"Ẹ̀wẹ̀, lára àwọn tí ó kópa nínú ìsùnkú náà ni Bisobu Anaezichukwu Obodo, tí ó jé Bisobu ilé-ìjósìn Catholic Diocese, ní ìpínlẹ̀ Enugu, akòwé àgbà ìjoba àpapọ̀ ọ̀gbẹ́ni Boss Mustapha, ẹni tí akọ̀wé àgbà àjọ tó ń rí sí ọ̀rọ̀ abẹ́lé ìyáàfin Georgina Ekeoma-Nwaiwu ló ṣojú fún.",,Bible,text,,"The funeral service was attended by Bishop Anaezichukwu Obodo, Auxiliary Bishop of Enugu Catholic Diocese, the Secretary to the Government of the Federation, Mr Boss Mustapha, represented by the Permanent Secretary of Ministry of Interior, Mrs Georgina Ekeoma-Nwaiwu.",,True,Alaran
67387c1c45317b996fc3fc33,annotations,,Àdúrà wa ni pé kí Jèhófà máa báa lọ láti jẹ́ orísun ààbò fáwọn ará wa ní Madagásíkà lásìkò tó nira yìí.,,Bible,text,,We pray that Jehovah will continue to be a secure refuge for our brothers and sisters in Madagascar during this time.,,True,Alaran
67387c1c45317b996fc3fc54,annotations,,Ọkọ̀ ojú irin yìí yóò máa gbéra láti Iju nílùú Eko tí yóò si máa balẹ̀ sí ìlú Ìbàdàn.,,Bible,text,,This followed the test-run from Iju in Lagos to Ibadan where the standard gauge rail line terminates.,,True,Alaran
67387c1c45317b996fc3fc55,annotations,,Ìgbìmọ̀ Tó Ń Ṣètò Ìrànwọ́ Nígbà Àjálù ti bẹ̀rẹ̀ iṣẹ́ níbẹ̀ láti pèsè àwọn nǹkan tó ṣe pàtàkì.,,Bible,text,,A Disaster Relief Committee has been established to organize necessary relief aid.,,True,Alaran
67387c1c45317b996fc3fc5e,annotations,,Ó ṣe mí rí; ògbó adìẹẹ́ rí àwòdì sá.,,Bible,text,,I have experienced it before; a grown chicken flees at the sight of a kite.,,True,Alaran
67387c1c45317b996fc3fc62,annotations,,"Ọ̀pọ̀ ọdún ló ti ń bá àìsàn ojú tó lágbára fínra, èyí sì ti mú kó má ríran dáadáa mọ́.",,Bible,text,,"She has been battling the early onset of glaucoma for several years, which has degenerated her eyesight.",,True,Alaran
67387c1c45317b996fc3fc66,annotations,,"Jákèjádò ilẹ̀ Jámánì làwọn àlùfáà ṣọ́ọ̀ṣì ti ń wá bí wọ́n á ṣe fòfin de iṣẹ́ àwọn Akẹ́kọ̀ọ́ Bíbélì, ìyẹn àwa Ẹlẹ́rìí Jèhófà.",,Bible,text,,"Throughout Germany, the clergy attempted to take legal action against Jehovah’s Witnesses, then known as the Bible Students.",,True,Alaran
67387c1c45317b996fc3fc38,annotations,,"Bí àpẹẹrẹ, àwòrán la fi gbé àwọn kókó pàtàkì inú ẹ̀kọ́ Bíbélì jáde dípò ọ̀rọ̀, a sì tún fàyè sílẹ̀ fáwọn akẹ́kọ̀ọ́ láti ya àwòrán tiwọn fúnra wọn, èyí táá mú kí wọ́n lè máa rántí ẹ̀kọ́ tí wọ́n kọ́.",,Bible,text,,"For example, it conveys main points through illustrations instead of written text, and is designed to allow students to draw in their own illustrations as memory aids.",,True,Alaran
67387c1c45317b996fc3fc42,annotations,,"Ní ọdún 1540, Oddur Gottskálksson tẹ̀ Ìwé Mímọ́ Kristẹni lédè Gíríìkì jáde ní èdè Iceland fún ìgbà àkọ́kọ́.",,Bible,text,,"In 1540, Oddur Gottskálksson published the first translation of the Christian Greek Scriptures into Icelandic.",,True,Alaran
67387c1c45317b996fc3fc30,annotations,,"Ìgbìmọ̀ Olùdarí tún ń bá àwọn Ẹ̀ka Ọ́fíìsì kárí ayé sọ̀rọ̀ kí wọ́n lè rí ọ̀nà tó dáa jù láti ran àwọn arákùnrin àtàwọn arábìnrin wa ní Fẹnẹsúélà lọ́wọ́, torí pé ó léwu kéèyàn sọ pé òun fẹ́ lọ síbẹ̀ lọ ràn wọ́n lọ́wọ́.",,Bible,text,,"The Governing Body is also communicating with other branches around the world to ascertain the most appropriate means of providing support for our brothers and sisters in Venezuela, since individual efforts to provide direct assistance can be dangerous.",,True,Alaran
67387c1c45317b996fc3fc5d,annotations,,Mánigbàgbé ni àpéjọ yìí jẹ́ fún àwọn ará wa tó ń sọ èdè Rómánì.,,Bible,text,,"For our dear Romany-speaking brothers and sisters, this was a truly historic theocratic milestone.",,True,Alaran
67387c1c45317b996fc3fc68,annotations,,Ìròyìn látọ̀dọ̀ àwọn aláṣẹ fi hàn pé omíyalé tó tẹ̀ lé òjò yìí lé ìdílé tó tó nǹkan bí ọgọ́rùn-ún márùn-ún àti márùndínláàádọ́ta (545) kúrò nílé wọn.,,Bible,text,,"According to government data, the subsequent flooding forced some 545 families to evacuate.",,True,Alaran
67387c1c45317b996fc3fc6d,annotations,,"Tẹ́ ò bá gbàgbé, a gbé ìròyìn kan jáde ní March 25 nípa bí Ilé Ẹjọ́ Kòtẹ́milọ́rùn tó wà nílùú Penza ṣe fagi lé ìpinnu tí ilé ẹjọ́ àkọ́kọ́ ṣe, tí wọ́n sì ní kí wọ́n tún ẹjọ́ náà gbọ́.",,Bible,text,,His release was the result of the previously reported March 25 decision by the Penza Regional Court.,,True,Alaran
67387c1c45317b996fc3fc78,annotations,,"Láìka pé àwọn arákùnrin yìí ní ìdílé tiwọn àtàwọn nǹkan míì tí wọ́n ń bójú tó sí, síbẹ̀ wọ́n ló okun àti àkókò wọn, torí kò sígbà tá a nílò wọn tí wọ́n sọ pé ó sú àwọn rí, mo mọyì wọn gan-an.",,Bible,text,,"Their self-sacrificing and unconditional availability, despite having family and other responsibilities, is a priceless treasure.",,True,Alaran
67387c1c45317b996fc3fc7c,annotations,,"Àwọn arákùnrin mẹ́rin ló ti kù sínú ọgbà ẹ̀wọ̀n, nígbà tí àwọn mẹ́tà míì kú lẹ́yìn tí wọ́n dá wọn sílẹ̀, torí ìyà tí wọ́n fi jẹ wọ́n nígbà tí wọ́n wà lẹ́wọ̀n.",,Bible,text,,"Four brothers have died while in prison, and three died after they were released because of the harsh conditions they suffered.",,True,Alaran
67387c1c45317b996fc3fc8e,annotations,,Ìkó-eruku èèwọ̀ Ifẹ̀; ajá kì í gbó níbòji ẹkùn.,,Bible,text,,Carrying dust is taboo in Ifẹ́ no dog dares bark in the shadow of the leopard.,,True,Alaran
67387c1c45317b996fc3fca1,annotations,,Ọmọbirin yìí ń bẹ̀bẹ̀ pẹ̀lú omijé lójú.,,Bible,text,,This woman is begging with tears in her eyes.,,True,Alaran
67387c1c45317b996fc3fca6,annotations,,"Iṣẹ́ àkànṣe ìjọba ìpínlẹ̀ Akwa-Ibom lórí kíkówó lé pápá ìṣeré ìpínlẹ̀ ọ̀hún láti le gbèrú sí àti fífigagbága láàrin àwọn akẹẹgbẹ́ rẹ̀ yòókù ní ìpínlẹ̀ kọ̀ọ̀kan lórílẹ̀-èdè Nàìjíríà, pàápàá jùlọ lágbàáyé ti so èso rere, lẹ́yìn tí pápá ìṣeré ọ̀hún gba àmì-ẹ̀yẹ National Sports Summit Award, léyìí tí ó jẹ́ pápá ìṣeré tí ó ní àwọn ohun èlò ìdárayá ìgbàlóde tí ó pọ̀jùlọ láàrín àwọn akẹẹgbẹ́ rẹ̀ lórílẹ̀-èdè yìí.",,Bible,text,,"The Akwa-Ibom state special project  on the state stadium to improve it and compete with other stadium in other states in Nigeria, especially in the world as brought a good result, after stadium received the National Sport Summit Award in which it is the stadium with the most modern facilities among ather stadium in this nation.",,True,Alaran
67387c1c45317b996fc3fc83,annotations,,Bẹ́ ẹ ṣe ń lo ẹ̀rọ ìgbàlódé dára gan-an.,,Bible,text,,You are using technology in a very good way.,,True,Alaran
67387c1c45317b996fc3fc9c,annotations,,Wọn kò ní ìmọ̀-mọ̀-ọ́n-kọ mọ̀-ọ́n-kọ̀ bẹ́ẹ̀ ni àwa náà kò sì ní òye ìgbéayé àwọn tí wọ́n ń gbé ní títì rárá.,,Bible,text,,"They didn't have literacy in written language, but we were completely illiterate about life on the street.",,True,Alaran
67387c1c45317b996fc3fcab,annotations,,"Òjòó pa odídẹ àlùkò ń yọ̀, àlùkòó rò pé ìkó bàjẹ́; òjó mú ìkó wọṣọ.",,Bible,text,,"Rain beats the parrot and the touraco rejoices, thinking that the parrot's tail feather is ruined; the rain only makes the tail feather brighter.",,True,Alaran
67387c1c45317b996fc3fcdd,annotations,,Ajá tó rí mọ́tò tó dúró fi araa ẹ̀ bọ Ògún.,,Bible,text,,A dog that sees a motor vehicle and stands in its was makes itself a sacrifice to Ogun.,,True,Alaran
67387c1c45317b996fc3fcb3,annotations,,"Bí alẹ́ kò lẹ́, òòbẹ̀ kì í fò.",,Bible,text,,"If night does not fall, the house bat does not fly.",,True,Alaran
67387c1c45317b996fc3fcbb,annotations,,Owó ò níran; àfi ẹni tí kò bá ṣiṣẹ́.,,Bible,text,,Money has no lineage; except for the person who will not work.,,True,Alaran
67387c1c45317b996fc3fcbf,annotations,,"Wọn ò fi àwọn arákùnrin wa sẹ́wọ̀n mọ́, kò sì sí àkọsílẹ̀ mọ́ pé wọ́n jẹ́ ọ̀daràn nítorí wọn ò dá sí tọ̀tún-tòsì.",,Bible,text,,Our brothers are no longer imprisoned or saddled with criminal records for their neutral stand.,,True,Alaran
67387c1c45317b996fc3fccf,annotations,,"Ilé tó wà nílùú Imola, níbi tí Ẹ̀ka Ìtúmọ̀ Èdè wà báyìí Ẹ̀ka ọ́fíìsì orílẹ̀-èdè Ítálì ti ń kó láti ìlú Róòmù lọ sí ìlú Bologna àti Imola.",,Bible,text,,"The Imola facility, where the Translation Department is now located The Italy branch is relocating their facilities from Rome to the cities of Bologna and Imola.",,True,Alaran
67387c1c45317b996fc3fcdf,annotations,,"Ààrẹ Muhammadu Buhari ti ní ohun yóò túbọ̀ tẹpẹlẹ mọ́ ètò ààbò, ìdàgbàsókè àti àseyọrí nílẹ̀ Afirika.",,Bible,text,,"President Muhammadu Buhari has reiterated his desire for stability, peace, progress and prosperity in the entire West Africa.",,True,Alaran
67387c1c45317b996fc3fcec,annotations,,Ojú ẹsẹ̀ ni bàbá ọmọ náà kígbe pé: Mo ní ìgbàgbọ́! Ràn mí lọ́wọ́ níbi tí mo ti nílò ìgbàgbọ́.,,Bible,text,,Immediately the childs father cried out and said: I have faith! Help me out where I need faith.,,True,Alaran
67387c1c45317b996fc3fcef,annotations,,"Bí báyìí, mo ti wá ń fẹ́ràn rẹ̀ si nítorí pé o ti yípadà pátápátá.",,Bible,text,,"At this moment, I am loving him more because he has changed drastically.",,True,Alaran
67387c1c45317b996fc3fcfb,annotations,,"Ṣùgbọ́n gbogbo wá nílò láti ṣe àfikún ọ̀nà-ìgbésẹ̀ agbègbè, alágbára àti arónilágbára yìí.",,Bible,text,,"But we all need to scale up this local, powerful and empowering approach.",,True,Alaran
67387c1c45317b996fc3fd03,annotations,,"Ní October 6 sí 18, 2018, àwọn ará wa wàásù lákànṣe láwọn ibi térò pọ̀ sí nígbà Eré Ìdárayá Òlíńpíìkì Ọdún 2018 tó wáyé ní ìlú Buenos Aires, lórílẹ̀-èdè Ajẹntínà.",,Bible,text,,"From October 6 to 18, 2018, our brothers engaged in a special public witnessing campaign in connection with the 2018 Summer Youth Olympic Games, held in Buenos Aires, Argentina.",,True,Alaran
67387c1c45317b996fc3fd0b,annotations,,"Bí a kò bá ṣe bí ẹlẹ́dẹ̀ lọ́nà Ìkòròdú, a ò lè ṣe bí Adégbọrọ̀ lọ́jà ọba.",,Bible,text,,If one does not act like a pig on the way to Ikòròdú one cannot act like Adégbọrọ̀at the king's market.,,True,Alaran
67387c1c45317b996fc3fd22,annotations,,"À ń tìkára wa ṣe ìbojúwò kúrò láti àárín-gbùngbùn-un ìlú tí ó kún fún ìtàn-an nì Paris, a óò rìn wọ inú ilée Latin Quarter tí ó rẹwà ní wíwò láti kọ́ bí a ti ṣe ń dáná sun àwọn àjẹ́ àti láti wo ilé ìtajà oníwájú-ìdíbọ́n fún ọ̀tẹlẹ̀múyẹ́ CIA ìgbà kan rí níbi tí KGB ti ń ṣọ́ ojú pópó.",,Bible,text,,"Prying ourselves away from the historic center of Paris, we'll walk into the picturesque Latin Quarter to learn how to burn witches and see a former CIA false-front store where the KGB watched from across the street.",,True,Alaran
67387c1c45317b996fc3fcfd,annotations,,Ọ̀lẹ́ wáṣẹ́ rírọ̀ ṣe.,,Bible,text,,The lazy person seeks out an easy task to do.,,True,Alaran
67387c1c45317b996fc3fd11,annotations,,"Abiyamọ, kàgbo wàrà; ọjọ́ ń lọ.",,Bible,text,,"Nursing mother, make the herbal decoction in good time; the day is waning.",,True,Alaran
67387c1c45317b996fc3fd1b,annotations,,"Àwọn tó wá sí àpéjọ náà, pa pọ̀ pẹ̀lú àwọn tó wà níbi àpéjọ àgbègbè méjì míì tí àtagbà ètò náà dé, jẹ́ ẹgbẹ̀rún méjì, ọgọ́rùn-ún mẹ́rin àti mọ́kànlélọ́gọ́rin (2,481).",,Bible,text,,"A total of 2,481, including those tied in at two other conventions, were in attendance.",,True,Alaran
67387c1c45317b996fc3fcf6,annotations,,"Bí ẹlẹ́rẹ̀kẹ́ régérégé bá ro ẹjọ́ọ tirẹ̀ tán, kó rántí pé ẹlẹ́rẹ̀kẹ́ mẹ́kí á rí rò.",,Bible,text,,"After the person with smooth cheeks has stated his or her case, he or she should remember that the person with blemished cheeks will have something to say.",,True,Alaran
67387c1c45317b996fc3fd0e,annotations,,"Mo gbóṣùbà fún àwọn tó wà nídìí ètò ìrántí pàtàkì yìí, ó rán wa létí bí òṣìkà ìjọba Násì ṣe ṣenúnibíni sí àwọn Ẹlẹ́rìí Jèhófà tó sì dá ọ̀pọ̀ lára wọn lóró.",,Bible,text,,"I am very grateful to the organizers of this important ceremony, which recalls the persecution and torture of thousands of Jehovah’s Witnesses who were victims of Nazi barbarism.",,True,Alaran
67387c1c45317b996fc3fcff,annotations,,Ó ti tó ọdún mẹ́ẹ̀ẹ́dọ́gbọ̀n (25) báyìí tó ti ní ìṣòro inú iṣan tí ẹ̀jẹ́ ń gbà kọjá nínú ọpọlọ.,,Bible,text,,"For the past 25 years, he has been afflicted by an abnormality of the blood vessels in the brain.",,True,Alaran
67387c1c45317b996fc3fd36,annotations,,"Ọ̀kánjúwàá pín ẹgbàafà nínú ẹgbàaje; ó ní kí wọ́n pín ẹgbàá kan tó kù, bóyá igbiwó tún lè kan òun.",,Bible,text,,"The insatiable person receives twelve thousand cowries out fourteen thousand; he asked that the remaining two thousand be shared, perhaps two hundred of them will come to him.",,True,Alaran
67387c1c45317b996fc3fd49,annotations,,"Àwọn alàgbà wá ṣèbẹ̀wò olùṣọ́ àgùntàn sọ́dọ̀ mi, wọ́n sì rọ̀ mí pé kí n má jẹ́ kí àdánwò tó délẹ̀ yìí kó ìrẹ̀wẹ̀sì bá mi, àmọ́ kí n jẹ́ kí ìgbàgbọ́ mi àti àjọṣe mi pẹ̀lú Jèhófà túbọ̀ lágbára.",,Bible,text,,"On a shepherding visit, the elders encouraged me to avoid being overcome by the test and be spiritually strong.",,True,Alaran
67387c1c45317b996fc3fd33,annotations,,"Arábìnrin Bindu Rani Chandan láti ìlú Bangalore sọ pé, Ohun tó ń fún mi láyò lásìkò tí nǹkan nira yìí ni pé Jèhófà ń lò mí, ó sì jẹ́ kí n wúlò fún òun.",,Bible,text,,"Sister Bindu Rani Chandan from Bangalore said, Knowing that Jehovah is using me in these perilous times gives me immense joy despite challenges.",,True,Alaran
67387c1c45317b996fc3fd59,annotations,,"Àwọn alábòójútó àyíká tó wà láwọn agbègbè yìí àtàwọn tó wà ní Ẹ̀ka Tó Ń Yàwòrán Ilé Tó sì Ń Kọ́ Ọ ṣì ń ṣèwádìí kí wọ́n lè mọ bí àwọn nǹkan tó bà jẹ́ ṣe pọ̀ tó, wọ́n sì ń ṣètò bí àwọn ará á ṣe máa jọ́sìn Ọlọ́run nìṣó, kí wọ́n sì tún pèsè àwọn ohun tí wọ́n nílò fún wọn.",,Bible,text,,Local circuit overseers and members of the Local Design/Construction Department are continuing their investigation to determine the extent of the damage and organize the spiritual and material relief needed.,,True,Alaran
67387c1c45317b996fc3fd67,annotations,,"Onílé ń relé wọ́n ní oǹdè ń sá; oǹdè ò sá, ilé ẹ̀ ló lọ.",,Bible,text,,"The home owner heads for home and they say the guard is on the run; the guard is not on the run, he is merely heading home.",,True,Alaran
67387c1c45317b996fc3fd6c,annotations,,"Tàná là ńjà lé lórí, ló pa Baálẹ̀ẹ Kòmọ̀kan.",,Bible,text,,It is yesterday's matter that we are fighting over is what killed Chief Know-Nothing.,,True,Alaran
67387c1c45317b996fc3fd6e,annotations,,Julen Lopetegui ni yóò jẹ́ akọ́nimọ̀ọ́gbá àgbà ikọ̀ Real Madrid lẹ́yìn ìdíje àgbááyé.,,Bible,text,,Julen Lopetegui will be the coach of Real Madrid after the 2018 World Cup.,,True,Alaran
67387c1c45317b996fc3fd72,annotations,,Ẹ̀tẹ́ bá ọ̀lẹ.,,Bible,text,,Disgrace comes upon the shiftless.,,True,Alaran
67387c1c45317b996fc3fd75,annotations,,Òjò ò ì dá a ní kò tó tàná.,,Bible,text,,It has not yet stopped raining and some observe that today's rainfall is not as much as yesterday's.,,True,Alaran
67387c1c45317b996fc3fd7c,annotations,,"Bí ọmọ́ bá jágbọ́n-ọn kíkú, ìyá ẹ̀ a jágbọ́n-ọn sísín.",,Bible,text,,"If a child learns the trick of dying, his mother should learn the trick of burying.",,True,Alaran
67387c1c45317b996fc3fd7d,annotations,,Ọgbọ́n tí ọ̀pọ̀lọ́ fi pa ẹfọ̀n ló fi ń jẹ ẹ́.,,Bible,text,,The same cunning with which the toad killed the buffalo will show it how to eat the prey.,,True,Alaran
67387c1c45317b996fc3fd81,annotations,,"À ń gbàdúrà fún àwọn ará wa ní Indonéṣíà, torí a mọ̀ pé Jèhófà á máa jẹ́ ibi ìsádi àti okun fún wọn lásìkò wàhálà yìí.",,Bible,text,,"We pray for our brothers and sisters in Indonesia, knowing that Jehovah will continue to be their refuge and strength during this time of distress.",,True,Alaran
67387c1c45317b996fc3fd84,annotations,,"Ó ní Ọriĺẹ̀-èdè yìí ti gbaradì fún eré Ìdárayá ẹlẹ́ẹ̀kẹrìndínlógún irú rẹ̀ tí wọ́n sì ti pèsè àyè sí ílu Benin city, Asaba àti Uyo.",,Bible,text,,"Nigeria has put forward the cities, Benin City, Asaba, Uyo for hosting the sixteen nations final.",,True,Alaran
67387c1c45317b996fc3fd8b,annotations,,"Ọdẹ a-fi-fìlà-pa-erin, ọjọ́ kan ni òkìkíi ẹ̀ ń mọ.",,Bible,text,,The hunter who would kill elephants with his cap; his fame lasts only one day.,,True,Alaran
67387c1c45317b996fc3fbeb,annotations,,"Abhay Thakur sàlàyé pé India jẹ́ alábàáṣepọ̀ nínú ètò ìṣòwò tí ó tóbi jùlọ pẹ̀lú orílẹ̀ èdè Nàíjíríà, àti Nàíjíríà náà sì jẹ́ alábàáṣepọ̀ tí ó tóbi jùlọ lórílẹ̀ èdè India ní Afirika.",,Bible,text,,"Abhay Thakur explained that India is Nigeria’s largest trading partner, and Nigeria is Indian largest partner in Africa.",,True,Alaran
67387c1c45317b996fc3fbf7,annotations,,Onígẹ̀gẹ́ fìlẹ̀kẹ̀ dọ́pọ̀; adámú fi sàárà san ẹgbẹ̀ta.,,Bible,text,,The goitered person sets a low price on beads; the person with a blocked nose repays six thousand cowries with alms.,,True,Alaran
67387c1c45317b996fc3fc25,annotations,,"Abẹnugan ilé ìgbìmọ̀ asòfin orílẹ̀ èdè Nàíjíríà, Ahmad Lawan sọ pé ìyàtọ̀ ńlá àti ìdàgbàsókè ló ti dé bá orílẹ̀ èdè Nàíjíríà láti bí ogún sẹ́yìn , lẹ́yìn tí orílẹ̀ èdè Nàíjíríà ti padà sí ìjọba tiwa-n-tiwa lọ́dún.",,Bible,text,,"President of the Senate, Senator Ahmad Lawan, believes that Nigeria has made significant progress over the last twenty years since the country’s return to democracy in.",,True,Alaran
67387c1c45317b996fc3fbf4,annotations,,Mo gbọ́dọ̀ jẹ́wọ́ wí pé mi ò tíì jáwọ́ àkíyèsí bí mo ṣe ń  gbéróyìn yìí.,,Bible,text,,I must confess that I have not been a dispassionate observer covering this story.,,True,Alaran
67387c1c45317b996fc3fbfc,annotations,,A kì í fi iná sórí òrùlé sùn.,,Bible,text,,One does not go to bed while there is a fire on one's roof.,,True,Alaran
67387c1c45317b996fc3fc04,annotations,,Gómìnà Sule ní òun wá rí ààrẹ Buhari láti wá dúpẹ́ lọ́wọ́ rẹ̀ fún bí ó ṣe dá ilé-ẹkọ́ àwọn ọlọ́pàá sílẹ̀ ní ìpínlẹ̀ ọ̀hún.,,Bible,text,,Governor Sule said he was in the State House to thank President Buhari for establishing a Mobile Police Training Institute in Nasarawa State.,,True,Alaran
67387c1c45317b996fc3fc06,annotations,,Aṣòroójà bí ìjà ọjà; onítìjú ò níí sá; ẹni tí ń nà án ò níí dáwọ́ dúró.,,Bible,text,,"Difficult-to-fight as the fight of the market place; the self-conscious person will not run, and the person beating him up will not stop.",,True,Alaran
67387c1c45317b996fc3fc0f,annotations,,"Ọ̀kan lára àwọn atúmọ̀ èdè náà sọ pé: Ní báyìí, a ti ní ìtumọ̀ Bíbélì kan tó ṣàlàyé àwọn ọ̀rọ̀ inú Bíbélì lọ́nà tí àwọn tó ń sọ èdè Laotian gbà ń sọ̀rọ̀, síbẹ̀ ó gbé ìtumọ̀ àwọn ọ̀rọ̀ jáde lọ́nà tó pé pérépéré, kí àwọn akẹ́kọ̀ọ́ Bíbélì lè lóye ‘àwọn ohun ìjìnlẹ̀ Ọlọ́run.",,Bible,text,,"As one of the translators explains: The result is a translation that expresses the message of the Bible in the common vernacular of Laotian speakers, and yet accurately conveys the meaning of the original language, so that students of the Bible can understand ‘the deep things of God.",,True,Alaran
67387c1c45317b996fc3fc2c,annotations,,Àwọn ará ti gbàṣẹ lọ́dọ̀ alábòójútó ọgbà ẹ̀wọ̀n tó wà níbẹ̀ láti sọ àsọyé Ìrántí Ikú Kristi láwọn ọgbà ẹ̀wọ̀n méjì yìí.,,Bible,text,,The brothers had been seeking permission from the prison chaplain to hold the Memorial observance at the two detention centers.,,True,Alaran
67387c1c45317b996fc3fc37,annotations,,"Nígbà tí mò ń dàgbà ní orílẹ̀-ède North Korea, a nígbàgbọ́ lódodo wí pé adarí wa ọ̀wọ́n jẹ́ òòṣà tó lágbára tó lè mọ èro ọkàn wa.",,Bible,text,,"Growing up in North Korea, we truly believed that our Dear Leader is an almighty god who can even read my thoughts.",,True,Alaran
67387c1c45317b996fc3fc63,annotations,,"Ó dá wa lójú pé Bíbélì èdè Guarani yìí máa ṣèrànwọ́ fún àwọn akéde ẹgbẹ̀rún mẹ́rin, ọgọ́rùn-ún mẹ́sàn-án àti mẹ́rìnlélọ́gbọ̀n (4,934) tó ń sọ èdè Guarani lórílẹ̀-èdè Paraguay, ó sì máa jẹ́ kí ìfẹ́ àti ìmọrírì tí wọ́n ní fún Jèhófà àti ètò rẹ̀ túbọ̀ lágbára sí i.",,Bible,text,,"Without a doubt, the Bible in Guarani will have a positive effect on the 4,934 Guarani-speaking publishers in Paraguay, helping them strengthen their appreciation for Jehovah and his organization.",,True,Alaran
67387c1c45317b996fc3fc3d,annotations,,Ara kì í rọni ká ṣẹ́gi ta.,,Bible,text,,"If one has the wherewithal to live a life of ease, one does not gather firewood for sale.",,True,Alaran
